pointScore,gameScore,setScore,isPointStart,pointStartTime,isPointEnd,pointEndTime,pointNumber,isBreakPoint,shotInRally,side,serverName,serverFarNear,firstServeIn,firstServeZone,firstServeXCoord,firstServeYCoord,secondServeIn,secondServeZone,secondServeXCoord,secondServeYCoord,isAce,shotContactX,shotContactY,shotDirection,shotFhBh,isSlice,isVolley,isOverhead,isApproach,isDropshot,isExcitingPoint,atNetPlayer1,atNetPlayer2,isLob,shotLocationX,shotLocationY,isWinner,isErrorWideR,isErrorWideL,isErrorNet,isErrorLong,clientTeam,Date,Division,Event,lineupPosition,matchDetails,matchVenue,opponentTeam,player1Name,player2Name,player1Hand,player2Hand,Round,Surface,Notes,isTopspin,isFlat,isKick,gameNumber,server_changed,tiebreakScore,returnerName,shotHitBy,InsideOut,InsideIn,isDoubleFault,pointWonBy,lastShotError,serveResult,serveInPlacement,depth
0-15,2-5,1-0,,5293750,,,118,,3,Deuce,Greg Gamal,Far,,,,,,,,,,-75.95486111,521.2666283899318,Crosscourt,Forehand,,,,,,,,,,112.47030293082554,-266.4183618,,,,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,1.0,,,20,False,,Cassius Chinlund,Greg Gamal,,,,,,,,Short
0-15,2-5,1-0,,5295270,,,118,,4,Deuce,Greg Gamal,Far,,,,,,,,,,138.7521872,-489.4582732,Crosscourt,Forehand,,,,,,,,,,-80.15382765,309.6807578738557,,,,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,1.0,,,20,False,,Cassius Chinlund,Cassius Chinlund,1.0,,,,,,,Short
0-15,2-5,1-0,,5296649,,,118,,5,Deuce,Greg Gamal,Far,,,,,,,,,,-118.1187992,523.0608377075163,Down the Line,Forehand,,,,,,,,,,-117.4547791,-454.0846949,,,,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,1.0,,,20,False,,Cassius Chinlund,Greg Gamal,,,,,,,,Deep
0-15,2-5,1-0,,5297770,1.0,5297770.0,118,,6,Ad,Greg Gamal,Far,,,,,,,,,,-108.101121,-534.6125601,Down the Line,Backhand,,,,,,,,,,-49.45059055,446.5013232718603,1.0,,,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,1.0,,,20,False,,Cassius Chinlund,Cassius Chinlund,,1.0,,Cassius Chinlund,,,,Deep
0-30,2-5,1-0,1.0,5319950,,,119,,1,Ad,Greg Gamal,Far,1.0,Body,-56.28604003,-159.3538823,,,,,,16.110487751522736,469.2345582,,,,,,,,,,,,,,,,,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,,,1.0,20,False,,Cassius Chinlund,Greg Gamal,,,,,,1st Serve In,Body,
0-30,2-5,1-0,,5321020,,,119,,2,Ad,Greg Gamal,Far,,,,,,,,,,-92.40176072,-518.763692,Crosscourt,Forehand,,,,,,,,,,85.76492782147801,355.5297626857306,,,,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,,1.0,,20,False,,Cassius Chinlund,Cassius Chinlund,,,,,,,,Deep
0-30,2-5,1-0,,5322680,,,119,,3,Ad,Greg Gamal,Far,,,,,,,,,,93.14937664037184,462.0577209096475,Crosscourt,Backhand,,,,,,,,,,-43.12919401,-267.1956802,,,,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,,1.0,,20,False,,Cassius Chinlund,Greg Gamal,,,,,,,,Short
0-30,2-5,1-0,,5323779,,,119,,4,Ad,Greg Gamal,Far,,,,,,,,,,-89.18715004,-498.1302657,Down the Line,Backhand,,,,,,,,,,-43.06465989,249.9883804,,,,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,1.0,,,20,False,,Cassius Chinlund,Cassius Chinlund,,1.0,,,,,,Short
0-30,2-5,1-0,,5325819,,,119,,5,Deuce,Greg Gamal,Far,,,,,,,,,,-33.71616907,502.7264654,Crosscourt,Forehand,,,,,,,,,,95.36256014868216,-379.5759569,,,,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,,1.0,,20,False,,Cassius Chinlund,Greg Gamal,,,,,,,,Deep
0-30,2-5,1-0,,5326870,,,119,,6,Deuce,Greg Gamal,Far,,,,,,,,,,118.94113079608904,-571.9919018,Down the Line,Forehand,,,,,,,,,,75.97621938,310.2088199910909,,,,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,1.0,,,20,False,,Cassius Chinlund,Cassius Chinlund,,1.0,,,,,,Short
0-30,2-5,1-0,,5328520,,,119,,7,Ad,Greg Gamal,Far,,,,,,,,,,64.21772747153288,460.26351159206314,Down the Line,Backhand,,,,,,,,,,11.695029527553016,-191.236379,,,,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,,1.0,,20,False,,Cassius Chinlund,Greg Gamal,,,,,,,,Short
0-30,2-5,1-0,,5329720,,,119,,8,Ad,Greg Gamal,Far,,,,,,,,,,-5.976027996,-534.3135061,Crosscourt,Backhand,,,,,,,,,,108.8183453630234,215.7131835,,,,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,,1.0,,20,False,,Cassius Chinlund,Cassius Chinlund,1.0,,,,,,,Short
0-30,2-5,1-0,,5331450,,,119,,9,Ad,Greg Gamal,Far,,,,,,,,,,128.0616852580266,519.4724190723475,Crosscourt,Backhand,,,,,,,,,,-132.2346621,-313.2431868,,,,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,1.0,,,20,False,,Cassius Chinlund,Greg Gamal,,,,,,,,Short
0-30,2-5,1-0,,5332970,,,119,,10,Ad,Greg Gamal,Far,,,,,,,,,,-162.824486,-520.2588473,Crosscourt,Backhand,,,,,,,,,,88.75118110231635,324.77002952739133,,,,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,1.0,,,20,False,,Cassius Chinlund,Cassius Chinlund,1.0,,,,,,,Short
0-30,2-5,1-0,,5334620,,,119,,11,Ad,Greg Gamal,Far,,,,,,,,,,129.10831692906717,483.5882327,Down the Line,Backhand,,,,,,,,,,36.85866688537028,-371.7236549,,,,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,,1.0,,20,False,,Cassius Chinlund,Greg Gamal,,,,,,,,Deep
0-30,2-5,1-0,,5335750,,,119,,12,Deuce,Greg Gamal,Far,,,,,,,,,,27.810225284325092,-533.1173666,Crosscourt,Forehand,,,,,,,,,,-43.69725503,281.6396489499857,,,,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,,1.0,,20,False,,Cassius Chinlund,Cassius Chinlund,1.0,,,,,,,Short
0-30,2-5,1-0,,5337319,,,119,,13,Deuce,Greg Gamal,Far,,,,,,,,,,-52.8917979,499.1380468063912,Crosscourt,Forehand,,,,,,,,,,50.33914042,-293.0255577,,,,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,1.0,,,20,False,,Cassius Chinlund,Greg Gamal,,,,,,,,Short
0-30,2-5,1-0,,5338479,,,119,,14,Deuce,Greg Gamal,Far,,,,,,,,,,79.54327974624063,-508.2974519,Crosscourt,Forehand,,,,,,,,,,-59.18326225,407.11977799629017,,,,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,,1.0,,20,False,,Cassius Chinlund,Cassius Chinlund,1.0,,,,,,,Deep
0-30,2-5,1-0,,5339979,1.0,5339979.0,119,,15,Deuce,Greg Gamal,Far,,,,,,,,,,-63.09638014,481.19595363054754,Crosscourt,Forehand,,,,,,,,,,33.04334536306254,37.80949256341004,,,,1.0,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,1.0,,,20,False,,Cassius Chinlund,Greg Gamal,,,,Cassius Chinlund,1,,,
0-40,2-5,1-0,1.0,5372379,,,120,1.0,1,Deuce,Greg Gamal,Far,0.0,Wide,149.94131671033372,-258.5482229,1.0,Body,100.65003280834696,-189.9293526,,-40.48184055,467.44034886240064,,,1.0,,,,,,,,,,,,,,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,,,,20,False,,Cassius Chinlund,Greg Gamal,,,,,,2nd Serve In,Body,
0-40,2-5,1-0,,5383879,,,120,1.0,2,Deuce,Greg Gamal,Far,,,,,,,,,,138.07936351698905,-450.2846839,Crosscourt,Forehand,,,,,,,,,,-66.41472003,252.4360072177174,,,,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,1.0,,,20,False,,Cassius Chinlund,Cassius Chinlund,1.0,,,,,,,Short
0-40,2-5,1-0,,5385220,,,120,1.0,3,Deuce,Greg Gamal,Far,,,,,,,,,,-123.8004429,524.2569772525725,Crosscourt,Forehand,,,,,,,,,,9.968416447938855,-231.7651465,,,,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,1.0,,,20,False,,Cassius Chinlund,Greg Gamal,,,,,,,,Short
0-40,2-5,1-0,,5386379,,,120,1.0,4,Deuce,Greg Gamal,Far,,,,,,,,,,60.85360892385308,-512.4839403,Down the Line,Forehand,,,,,,,,,,58.696347331553234,354.6632217845937,,,,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,,1.0,,20,False,,Cassius Chinlund,Cassius Chinlund,,1.0,,,,,,Deep
0-40,2-5,1-0,,5387919,,,120,1.0,5,Ad,Greg Gamal,Far,,,,,,,,,,67.84354221343827,475.21525590526625,Down the Line,Backhand,,,,,,,,,,49.83813976375378,-308.9276301,,,,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,,1.0,,20,False,,Cassius Chinlund,Greg Gamal,,,,,,,,Short
0-40,2-5,1-0,,5388950,,,120,1.0,6,Deuce,Greg Gamal,Far,,,,,,,,,,57.003532370924184,-482.5804517,Down the Line,Forehand,,,,,,,,,,64.81105096234623,327.6976049867073,,,,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,,1.0,,20,False,,Cassius Chinlund,Cassius Chinlund,,1.0,,,,,,Short
0-40,2-5,1-0,,5390479,,,120,1.0,7,Ad,Greg Gamal,Far,,,,,,,,,,63.13373797,503.92260498661625,Crosscourt,Backhand,,,,,,,,,,-112.4371172,-458.3794674,,,,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,,1.0,,20,False,,Cassius Chinlund,Greg Gamal,,,,,,,,Long
0-40,2-5,1-0,,5391569,1.0,5391569.0,120,1.0,8,Ad,Greg Gamal,Far,,,,,,,,,,-130.0054024,-525.6414753,Crosscourt,Backhand,,,,,,,,,,12.047555774271991,431.7272200347726,1.0,,,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,1.0,,,20,False,,Cassius Chinlund,Cassius Chinlund,1.0,,,Cassius Chinlund,,,,Deep
15-40,2-5,1-0,1.0,5415680,,,121,1.0,1,Ad,Greg Gamal,Far,0.0,Body,-99.70831693,-299.0019685,1.0,T,-22.75972222,-115.9760061,,18.41867345,472.82297681515377,,,,,,,,,,,,,,,,,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,,1.0,,20,False,,Cassius Chinlund,Greg Gamal,,,,,,2nd Serve In,T,
15-40,2-5,1-0,,5434680,,,121,1.0,2,Ad,Greg Gamal,Far,,,,,,,,,,-39.39785105,-516.6704287,Down the Line,Forehand,,,,,,,,,,-57.38537839,372.9842519683112,,,,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,1.0,,,20,False,,Cassius Chinlund,Cassius Chinlund,,,,,,,,Deep
15-40,2-5,1-0,,5436149,,,121,1.0,3,Deuce,Greg Gamal,Far,,,,,,,,,,-73.18877406,519.4724190723475,Crosscourt,Forehand,,,,,,,,,,78.82130905507739,-270.5734252,,,,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,1.0,,,20,False,,Cassius Chinlund,Greg Gamal,,,,,,,,Short
15-40,2-5,1-0,,5437419,,,121,1.0,4,Deuce,Greg Gamal,Far,,,,,,,,,,108.99820647413442,-509.7926455,Down the Line,Forehand,,,,,,,,,,5.929292432192912,246.4029090112463,,,,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,1.0,,,20,False,,Cassius Chinlund,Cassius Chinlund,,1.0,,,,,,Short
15-40,2-5,1-0,,5438950,,,121,1.0,5,Deuce,Greg Gamal,Far,,,,,,,,,,-34.70672572,506.31488407672873,Crosscourt,Forehand,,,,,,,,,,107.61615813642734,-351.5321304,,,,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,1.0,,,20,False,,Cassius Chinlund,Greg Gamal,,,,,,,,Deep
15-40,2-5,1-0,,5440169,,,121,1.0,6,Deuce,Greg Gamal,Far,,,,,,,,,,111.24097769023123,-562.1237697,Crosscourt,Forehand,,,,,,,,,,-22.83562445,357.60453849500334,,,,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,1.0,,,20,False,,Cassius Chinlund,Cassius Chinlund,1.0,,,,,,,Deep
15-40,2-5,1-0,,5441680,,,121,1.0,7,Deuce,Greg Gamal,Far,,,,,,,,,,-42.31344598,472.82297681515377,Crosscourt,Forehand,,,,,,,,,,106.87535542426674,-323.6439359,,,,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,1.0,,,20,False,,Cassius Chinlund,Greg Gamal,,,,,,,,Short
15-40,2-5,1-0,,5442970,,,121,1.0,8,Deuce,Greg Gamal,Far,,,,,,,,,,141.59302821514996,-517.2684985,Down the Line,Forehand,,,,,,,,,,27.620412292199205,304.3258804,,,,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,1.0,,,20,False,,Cassius Chinlund,Cassius Chinlund,,1.0,,,,,,Short
15-40,2-5,1-0,,5444549,,,121,1.0,9,Deuce,Greg Gamal,Far,,,,,,,,,,-9.045800525,466.84227908987253,Crosscourt,Forehand,,,,,,,,,,40.96806649166737,-454.872348,,,,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,1.0,,,20,False,,Cassius Chinlund,Greg Gamal,,,,,,,,Deep
15-40,2-5,1-0,,5445770,,,121,1.0,10,Deuce,Greg Gamal,Far,,,,,,,,,,58.984645669260864,-515.4742892,Down the Line,Forehand,,,,,,,,,,102.35716316705124,409.1576170164115,,,,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,1.0,,,20,False,,Cassius Chinlund,Cassius Chinlund,,1.0,,,,,,Deep
15-40,2-5,1-0,,5447680,,,121,1.0,11,Ad,Greg Gamal,Far,,,,,,,,,,104.5127023184062,438.73299978105064,Crosscourt,Forehand,,,,,,,,,,-90.77933618,-397.2522583,,,,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,,1.0,,20,False,,Cassius Chinlund,Greg Gamal,1.0,,,,,,,Deep
15-40,2-5,1-0,,5448970,,,121,1.0,12,Ad,Greg Gamal,Far,,,,,,,,,,-124.0994969,-498.7283355,Crosscourt,Backhand,,,,,,,,,,77.90619531929484,422.8067749341648,,,,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,1.0,,,20,False,,Cassius Chinlund,Cassius Chinlund,1.0,,,,,,,Deep
15-40,2-5,1-0,,5450779,,,121,1.0,13,Ad,Greg Gamal,Far,,,,,,,,,,93.89695428691564,488.37279090088504,Crosscourt,Backhand,,,,,,,,,,-30.4205654,-211.2671424,,,,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,,1.0,,20,False,,Cassius Chinlund,Greg Gamal,,,,,,,,Short
15-40,2-5,1-0,,5452180,,,121,1.0,14,Ad,Greg Gamal,Far,,,,,,,,,,-59.09675744,-476.0016842,Crosscourt,Backhand,,,,,,,,,,74.49847987747683,357.1006288274621,,,,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,1.0,,,20,False,,Cassius Chinlund,Cassius Chinlund,1.0,,,,,,,Deep
15-40,2-5,1-0,,5453620,,,121,1.0,15,Ad,Greg Gamal,Far,,,,,,,,,,100.40096784771715,504.5206747591443,Crosscourt,Backhand,,,,,,,,,,-18.28286855,-260.6721074,,,,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,1.0,,,20,False,,Cassius Chinlund,Greg Gamal,,,,,,,,Short
15-40,2-5,1-0,,5454850,,,121,1.0,16,Ad,Greg Gamal,Far,,,,,,,,,,-53.3403598,-519.6607776,Crosscourt,Backhand,,,,,,,,,,121.41375218716388,389.9881124232456,,,,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,1.0,,,20,False,,Cassius Chinlund,Cassius Chinlund,1.0,,,,,,,Deep
15-40,2-5,1-0,,5456520,,,121,1.0,17,Ad,Greg Gamal,Far,,,,,,,,,,122.45479549424996,525.4531167976288,Crosscourt,Backhand,,,,,,,,,,-12.94529199,-309.9084646,,,,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,,1.0,,20,False,,Cassius Chinlund,Greg Gamal,,,,,,,,Short
15-40,2-5,1-0,,5457879,,,121,1.0,18,Ad,Greg Gamal,Far,,,,,,,,,,-51.09758858,-483.1785214,Down the Line,Backhand,,,,,,,,,,-119.0983705,360.6714020120622,,,,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,1.0,,,20,False,,Cassius Chinlund,Cassius Chinlund,,1.0,,,,,,Deep
15-40,2-5,1-0,,5459419,,,121,1.0,19,Deuce,Greg Gamal,Far,,,,,,,,,,-104.9612642,538.6106517932475,Crosscourt,Forehand,,,,,,,,,,51.529882983350454,-268.7773021,,,,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,1.0,,,20,False,,Cassius Chinlund,Greg Gamal,,,,,,,,Short
15-40,2-5,1-0,,5460750,,,121,1.0,20,Deuce,Greg Gamal,Far,,,,,,,,,,77.67431649164841,-513.6800798,Crosscourt,Forehand,,,,,,,,,,-43.92607174,200.9514052929845,,,,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,,1.0,,20,False,,Cassius Chinlund,Cassius Chinlund,1.0,,,,,,,Short
15-40,2-5,1-0,,5462350,,,121,1.0,21,Deuce,Greg Gamal,Far,,,,,,,,,,-88.06576444,514.0897911195943,Crosscourt,Forehand,,,,,,,,,,81.27904090109537,-288.5829998,,,,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,1.0,,,20,False,,Cassius Chinlund,Greg Gamal,,,,,,,,Short
15-40,2-5,1-0,,5463720,,,121,1.0,22,Deuce,Greg Gamal,Far,,,,,,,,,,122.82856517928911,-520.8569171,Crosscourt,Forehand,,,,,,,,,,-107.5404473,364.1667322832765,,,,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,,1.0,,20,False,,Cassius Chinlund,Cassius Chinlund,1.0,,,,,,,Deep
15-40,2-5,1-0,,5465149,,,121,1.0,23,Deuce,Greg Gamal,Far,,,,,,,,,,-115.2032043,524.2569772525725,Crosscourt,Forehand,,,,,,,,,,40.99608486437077,-184.483224,,,,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,1.0,,,20,False,,Cassius Chinlund,Greg Gamal,,,,,,,,Short
15-40,2-5,1-0,,5466419,,,121,1.0,24,Deuce,Greg Gamal,Far,,,,,,,,,,99.87765201219688,-505.307103,Down the Line,Forehand,,,,,,,,,,9.046680883634872,360.5426017058506,,,,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,,1.0,,20,False,,Cassius Chinlund,Cassius Chinlund,,1.0,,,,,,Deep
15-40,2-5,1-0,,5467950,,,121,1.0,25,Ad,Greg Gamal,Far,,,,,,,,,,0.7364774715656738,466.84227908987253,Crosscourt,Forehand,,,,,,,,,,-107.2986166,-258.4586177,,,,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,,1.0,,20,False,,Cassius Chinlund,Greg Gamal,1.0,,,,,,,Short
15-40,2-5,1-0,,5469060,,,121,1.0,26,Ad,Greg Gamal,Far,,,,,,,,,,-133.7433672,-500.2235291,Crosscourt,Backhand,1.0,,,,,,,,,67.01045494309749,371.788456911444,,,,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,,,,20,False,,Cassius Chinlund,Cassius Chinlund,1.0,,,,,,,Deep
15-40,2-5,1-0,,5471379,1.0,5471379.0,121,1.0,27,Ad,Greg Gamal,Far,,,,,,,,,,82.15982064737663,531.4338145,Crosscourt,Forehand,,,,,,,,,,-139.0721019,-281.3572835,1.0,,,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,,1.0,,20,False,,Cassius Chinlund,Greg Gamal,1.0,,,Greg Gamal,,,,Short
30-40,2-5,1-0,1.0,5500479,,,122,1.0,1,Deuce,Greg Gamal,Far,1.0,Body,85.31919838140824,-145.0966645,,,,,,-36.57568898,450.0963255,,,1.0,,,,,,,,,,,,,,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,,,,20,False,,Cassius Chinlund,Greg Gamal,,,,,,1st Serve In,Body,
30-40,2-5,1-0,,5501509,,,122,1.0,2,Deuce,Greg Gamal,Far,,,,,,,,,,130.15494860010773,-479.2910871,Crosscourt,Forehand,,,,,,,,,,-36.62954396,336.9494477251103,,,,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,,1.0,,20,False,,Cassius Chinlund,Cassius Chinlund,1.0,,,,,,,Short
30-40,2-5,1-0,,5503049,,,122,1.0,3,Deuce,Greg Gamal,Far,,,,,,,,,,-66.75955271,497.34383748880686,Crosscourt,Forehand,,,,,,,,,,109.00222550300582,-444.1232065,,,,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,1.0,,,20,False,,Cassius Chinlund,Greg Gamal,,,,,,,,Deep
30-40,2-5,1-0,,5504259,,,122,1.0,4,Deuce,Greg Gamal,Far,,,,,,,,,,132.4724737532124,-546.8729713,Crosscourt,Forehand,,,,,,,,,,-141.897173,299.18780074350246,,,,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,1.0,,,20,False,,Cassius Chinlund,Cassius Chinlund,1.0,,,,,,,Short
30-40,2-5,1-0,,5505950,,,122,1.0,5,Deuce,Greg Gamal,Far,,,,,,,,,,-174.0383038,587.6523731405538,Crosscourt,Forehand,,,,,,,,,,65.85726159226695,-375.0646161,,,,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,1.0,,,20,False,,Cassius Chinlund,Greg Gamal,,,,,,,,Deep
30-40,2-5,1-0,,5507209,,,122,1.0,6,Deuce,Greg Gamal,Far,,,,,,,,,,116.62360564298436,-512.7829943,Down the Line,Forehand,,,,,,,,,,33.98307086612417,375.4131616358515,,,,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,,1.0,,20,False,,Cassius Chinlund,Cassius Chinlund,,1.0,,,,,,Deep
30-40,2-5,1-0,,5508709,,,122,1.0,7,Ad,Greg Gamal,Far,,,,,,,,,,25.735679133844975,482.39209317560375,Crosscourt,Backhand,,,,,,,,,,-41.70588364,-294.8560914,,,,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,1.0,,,20,False,,Cassius Chinlund,Greg Gamal,,,,,,,,Short
30-40,2-5,1-0,,5510180,,,122,1.0,8,Ad,Greg Gamal,Far,,,,,,,,,,-54.53649934,-534.9115759,Crosscourt,Backhand,,,,,,,,,,51.2162839,277.2813757653861,,,,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,1.0,,,20,False,,Cassius Chinlund,Cassius Chinlund,1.0,,,,,,,Short
30-40,2-5,1-0,,5511649,,,122,1.0,9,Ad,Greg Gamal,Far,,,,,,,,,,90.08427384072336,484.7843722657163,Crosscourt,Backhand,,,,,,,,,,-6.58653762,-284.725689,,,,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,1.0,,,20,False,,Cassius Chinlund,Greg Gamal,,,,,,,,Short
30-40,2-5,1-0,,5512950,,,122,1.0,10,Ad,Greg Gamal,Far,,,,,,,,,,-26.57672791,-534.6125601,Crosscourt,Backhand,,,,,,,,,,66.50995188098051,371.8621391074195,,,,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,1.0,,,20,False,,Cassius Chinlund,Cassius Chinlund,1.0,,,,,,,Deep
30-40,2-5,1-0,,5514359,,,122,1.0,11,Ad,Greg Gamal,Far,,,,,,,,,,90.23378171473904,488.37279090088504,Down the Line,Backhand,,,,,,,,,,8.153614391946794,-212.9879374,,,,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,1.0,,,20,False,,Cassius Chinlund,Greg Gamal,,,,,,,,Short
